case_id,category,source,url,expected_label,expected_malicious,api_mode,status,http_status,verdict,predicted_positive,predicted_danger,outcome,score,final_url,elapsed_seconds,pipeline_total_seconds,normalize_seconds,unchain_seconds,threat_db_seconds,domain_heuristic_seconds,content_analysis_seconds,gsb_checked,gsb_threat,gsb_error,urlhaus_checked,urlhaus_threat,urlhaus_match_type,urlhaus_error,domain_score,domain_signals,content_fetched,content_score,content_signals,content_error,content_status_code,ai_verdict,ai_error,ai_model,ai_prompt_tokens,ai_completion_tokens,ai_total_tokens,failed_at_stage,failure_error_code,failure_status_code,failure_error,no_verdict_reason,error
openphish_013,openphish_malicious,OpenPhish,https://www.maison-orbey.de/wp-content/plugins/xleet/b/g/index2.php?email=yyuzqrlzf@rytnbuy.wpz/,malicious,true,ai,success,200,danger,true,true,TP,100,https://www.maison-orbey.de/wp-content/plugins/xleet/b/g/index2.php?email=yyuzqrlzf@rytnbuy.wpz/,2.872835,2.866207,0.000245,2.658491,0.205814,0.206272,,True,True,,True,False,,,,,False,0,FETCH_FAILED,page_unavailable,,,,,,,,,,,,,
openphish_013,openphish_malicious,OpenPhish,https://www.maison-orbey.de/wp-content/plugins/xleet/b/g/index2.php?email=yyuzqrlzf@rytnbuy.wpz/,malicious,true,no_ai,success,200,danger,true,true,TP,100,https://www.maison-orbey.de/wp-content/plugins/xleet/b/g/index2.php?email=yyuzqrlzf@rytnbuy.wpz/,1.636623,1.630643,0.000214,1.407347,0.221712,0.221996,,True,True,,True,False,,,,,False,0,FETCH_FAILED,page_unavailable,,,,,,,,,,,,,
openphish_014,openphish_malicious,OpenPhish,https://blockchain-clone-lyart.vercel.app/,malicious,true,ai,success,200,danger,true,true,TP,100,https://blockchain-clone-lyart.vercel.app/,0.319455,0.313605,0.000235,0.097326,0.214595,0.215163,4.2e-05,True,True,,True,False,,,,,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
openphish_014,openphish_malicious,OpenPhish,https://blockchain-clone-lyart.vercel.app/,malicious,true,no_ai,success,200,danger,true,true,TP,100,https://blockchain-clone-lyart.vercel.app/,0.357454,0.351657,0.000235,0.092924,0.25741,0.257664,4.1e-05,True,True,,True,False,,,,,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
openphish_015,openphish_malicious,OpenPhish,http://blockchain-clone-lyart.bercel.app/,malicious,true,ai,success,200,danger,true,true,TP,100,https://blockchain-clone-lyart.vercel.app/,1.033901,1.027756,0.00023,0.801387,0.224964,0.225198,4.2e-05,True,True,,True,False,,,15,REDIRECT_CROSS_ORIGIN,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
openphish_015,openphish_malicious,OpenPhish,http://blockchain-clone-lyart.bercel.app/,malicious,true,no_ai,success,200,danger,true,true,TP,100,https://blockchain-clone-lyart.vercel.app/,0.471493,0.466145,0.000204,0.203108,0.262035,0.262207,2.6e-05,True,True,,True,False,,,15,REDIRECT_CROSS_ORIGIN,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
openphish_016,openphish_malicious,OpenPhish,http://www.webfun.website/landingpages/fe996bbf-3dce-487c-acd3-4a69200fa8a0/nzgsyxcfqtmaoopyigy6c_oz4ahrk7p1rfca9qgkxj8,malicious,true,ai,success,200,danger,true,true,TP,100,http://www.webfun.website/landingpages/fe996bbf-3dce-487c-acd3-4a69200fa8a0/nzgsyxcfqtmaoopyigy6c_oz4ahrk7p1rfca9qgkxj8,4.267730,4.262923,0.000316,4.000943,0.259583,0.259821,9.1e-05,True,True,,True,False,,,,,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
openphish_016,openphish_malicious,OpenPhish,http://www.webfun.website/landingpages/fe996bbf-3dce-487c-acd3-4a69200fa8a0/nzgsyxcfqtmaoopyigy6c_oz4ahrk7p1rfca9qgkxj8,malicious,true,no_ai,success,200,safe,false,false,FN,15,http://www.webfun.website/landingpages/fe996bbf-3dce-487c-acd3-4a69200fa8a0/nzgsyxcfqtmaoopyigy6c_oz4ahrk7p1rfca9qgkxj8,17.014432,17.009861,0.000212,4.00118,5.002039,3.753497,8.000765,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_017,openphish_malicious,OpenPhish,http://www.roblox.et/communities/2403848123/EtClothes,malicious,true,ai,success,200,safe,false,false,FN,15,http://www.roblox.et/communities/2403848123/EtClothes,17.014298,17.007369,0.000347,4.001429,5.00147,3.751769,8.000975,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_017,openphish_malicious,OpenPhish,http://www.roblox.et/communities/2403848123/EtClothes,malicious,true,no_ai,success,200,safe,false,false,FN,15,http://www.roblox.et/communities/2403848123/EtClothes,17.009722,17.005203,0.000248,3.999996,5.000657,3.752508,8.000583,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_018,openphish_malicious,OpenPhish,https://www.roblox.et/communities/2403848123/EtClothes/,malicious,true,ai,success,200,safe,false,false,FN,15,https://www.roblox.et/communities/2403848123/EtClothes/,17.014316,17.00965,0.000249,4.001785,5.001878,3.753468,8.001122,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_018,openphish_malicious,OpenPhish,https://www.roblox.et/communities/2403848123/EtClothes/,malicious,true,no_ai,success,200,safe,false,false,FN,15,https://www.roblox.et/communities/2403848123/EtClothes/,17.015151,17.007431,0.000301,4.000988,5.001669,3.752303,8.000878,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_019,openphish_malicious,OpenPhish,https://gastric-rose-hwpw4awz.edgeone.dev/,malicious,true,ai,success,200,safe,false,false,FN,15,https://gastric-rose-hwpw4awz.edgeone.dev/,17.015183,17.008261,0.000264,4.001289,5.001459,3.752657,8.000839,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_019,openphish_malicious,OpenPhish,https://gastric-rose-hwpw4awz.edgeone.dev/,malicious,true,no_ai,success,200,safe,false,false,FN,15,https://gastric-rose-hwpw4awz.edgeone.dev/,17.014538,17.009047,0.000231,4.000878,5.001785,3.752265,8.001285,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_020,openphish_malicious,OpenPhish,https://mail-spectrum-net-html.framer.website/?referer=urlvanish.com%2Fa76938ba,malicious,true,ai,success,200,safe,false,false,FN,15,https://mail-spectrum-net-html.framer.website/?referer=urlvanish.com%2Fa76938ba,17.013608,17.008412,0.000229,4.001707,5.0018,3.753295,8.001016,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_020,openphish_malicious,OpenPhish,https://mail-spectrum-net-html.framer.website/?referer=urlvanish.com%2Fa76938ba,malicious,true,no_ai,success,200,safe,false,false,FN,5,https://mail-spectrum-net-html.framer.website/?referer=urlvanish.com%2Fa76938ba,14.273413,14.269157,0.000201,4.001267,5.000256,3.753764,5.264463,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,True,5,EXTERNAL_LINK_OVERUSE,,200,,,,,,,,,,,,
openphish_021,openphish_malicious,OpenPhish,https://urlvanish.com/a76938ba,malicious,true,ai,success,200,caution,true,false,TP,51,https://mail-spectrum-net-html.framer.website?referer=urlvanish.com%2Fa76938ba,4.853884,4.849025,0.000186,0.722143,0.249411,2.194162,1.931659,True,False,,True,False,,,15,REDIRECT_CROSS_ORIGIN,True,36,EXTERNAL_LINK_OVERUSE,,200,suspicious,,gpt-4o-mini,887,31,918,,,,,,
openphish_021,openphish_malicious,OpenPhish,https://urlvanish.com/a76938ba,malicious,true,no_ai,success,200,safe,false,false,FN,20,https://mail-spectrum-net-html.framer.website?referer=urlvanish.com%2Fa76938ba,1.217140,1.213329,0.000186,0.690129,0.268801,0.481325,0.040986,True,False,,True,False,,,15,REDIRECT_CROSS_ORIGIN,True,5,EXTERNAL_LINK_OVERUSE,,200,,,,,,,,,,,,
openphish_022,openphish_malicious,OpenPhish,https://rhinomadeusainc.shop/index.php/campaigns/at92141hxec2a/web-version/mq37028s9rd36,malicious,true,ai,success,200,danger,true,true,TP,62,https://rhinomadeusainc.shop/index.php/campaigns/at92141hxec2a/web-version/mq37028s9rd36,4.413056,4.408036,0.000309,1.239758,0.223497,0.543994,2.623384,True,False,,True,False,,,31,DGA_LIKE,True,31,,,200,suspicious,,gpt-4o-mini,908,34,942,,,,,,
openphish_022,openphish_malicious,OpenPhish,https://rhinomadeusainc.shop/index.php/campaigns/at92141hxec2a/web-version/mq37028s9rd36,malicious,true,no_ai,success,200,caution,true,false,TP,31,https://rhinomadeusainc.shop/index.php/campaigns/at92141hxec2a/web-version/mq37028s9rd36,1.987591,1.982402,0.000329,1.225656,0.244822,0.001427,0.510992,True,False,,True,False,,,31,DGA_LIKE,True,0,,,200,,,,,,,,,,,,
openphish_023,openphish_malicious,OpenPhish,https://steamcommnunmity.com/tradeoffer/new/partner=783662133token=l4hhebGA21839,malicious,true,ai,success,200,danger,true,true,TP,100,https://steamcommnunmity.com/tradeoffer/new/partner=783662133token=l4hhebGA21839,1.082230,1.077458,0.000222,0.85639,0.219166,0.219828,,True,True,,True,False,,,,,False,0,FETCH_FAILED,page_unavailable,404,,,,,,,,,,,,
openphish_023,openphish_malicious,OpenPhish,https://steamcommnunmity.com/tradeoffer/new/partner=783662133token=l4hhebGA21839,malicious,true,no_ai,success,200,danger,true,true,TP,100,https://steamcommnunmity.com/tradeoffer/new/partner=783662133token=l4hhebGA21839,1.573869,1.568924,0.000294,1.359771,0.207992,0.208276,,True,True,,True,False,,,,,False,0,FETCH_FAILED,page_unavailable,404,,,,,,,,,,,,
openphish_024,openphish_malicious,OpenPhish,https://ifeoma200715.github.io/Netflix-Cloned-Project/,malicious,true,ai,success,200,danger,true,true,TP,100,https://ifeoma200715.github.io/Netflix-Cloned-Project/,5.631439,5.627181,0.000175,0.371388,0.207495,3.753021,1.50145,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,True,46,LOGO_ALT_IMPERSONATION|EXTERNAL_LINK_OVERUSE,,200,suspicious,,gpt-4o-mini,872,32,904,,,,,,
openphish_024,openphish_malicious,OpenPhish,https://ifeoma200715.github.io/Netflix-Cloned-Project/,malicious,true,no_ai,success,200,danger,true,true,TP,90,https://ifeoma200715.github.io/Netflix-Cloned-Project/,3.893264,3.888224,0.000271,0.078354,0.222185,3.751887,0.05718,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,True,15,LOGO_ALT_IMPERSONATION|EXTERNAL_LINK_OVERUSE,,200,,,,,,,,,,,,
openphish_025,openphish_malicious,OpenPhish,https://vvebmail-ver1fication1.edgeone.app/,malicious,true,ai,success,200,caution,true,false,TP,45,https://vvebmail-ver1fication1.edgeone.app/,5.560307,5.555949,0.000185,0.492341,0.228234,3.753752,1.308991,True,False,,True,False,,,,,True,45,,,200,phishing,,gpt-4o-mini,751,27,778,,,,,,
openphish_025,openphish_malicious,OpenPhish,https://vvebmail-ver1fication1.edgeone.app/,malicious,true,no_ai,success,200,safe,false,false,FN,,https://vvebmail-ver1fication1.edgeone.app/,4.542278,4.536783,0.000252,0.400998,0.240624,3.753719,0.381178,True,False,,True,False,,,,,True,0,,,200,,,,,,,,,,,,
openphish_026,openphish_malicious,OpenPhish,https://marinapescatori.com/tablet/css/css/Amendes2024/Amendes2024/infospage.php/,malicious,true,ai,success,200,safe,false,false,FN,15,https://marinapescatori.com/tablet/css/css/Amendes2024/Amendes2024/infospage.php/,13.143382,13.139391,0.000195,3.994151,0.222687,1.143033,8.001125,True,False,,True,False,,,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_026,openphish_malicious,OpenPhish,https://marinapescatori.com/tablet/css/css/Amendes2024/Amendes2024/infospage.php/,malicious,true,no_ai,success,200,safe,false,false,FN,25,https://marinapescatori.com/tablet/css/css/Amendes2024/Amendes2024/infospage.php/,10.626395,10.622778,0.00018,4.001584,0.24131,0.002642,6.378159,True,False,,True,False,,,,,True,25,PII_COLLECTION_FORM|EXTERNAL_LINK_OVERUSE,,200,,,,,,,,,,,,
openphish_027,openphish_malicious,OpenPhish,https://lalekostum.com/doc/adobe/index.html,malicious,true,ai,success,200,danger,true,true,TP,100,https://lalekostum.com/doc/adobe/index.html,2.301634,2.297938,0.000153,2.03119,0.265537,0.265883,2.9e-05,True,True,,True,False,,,,,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
openphish_027,openphish_malicious,OpenPhish,https://lalekostum.com/doc/adobe/index.html,malicious,true,no_ai,success,200,danger,true,true,TP,100,https://lalekostum.com/doc/adobe/index.html,1.207340,1.201055,0.000227,0.927991,0.271762,0.272041,4.5e-05,True,True,,True,False,,,,,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
openphish_028,openphish_malicious,OpenPhish,https://toki-gov-tr-18.vercel.app/giris.php,malicious,true,ai,success,200,danger,true,true,TP,77,https://vercel.com/login?next=%2Fsso-api%3Furl%3Dhttps%253A%252F%252Ftoki-gov-tr-18.vercel.app%252Fgiris.php%26nonce%3D4da617b605c938c4d6c243609821b08f6b6470f1fe4feaf9dc0bbd9083838893,6.510402,6.505692,0.000225,0.424757,0.279123,3.755609,2.324363,True,False,,True,False,,,46,OPEN_REDIRECT_PARAM|REDIRECT_CROSS_ORIGIN,True,31,,,200,suspicious,,gpt-4o-mini,912,32,944,,,,,,
openphish_028,openphish_malicious,OpenPhish,https://toki-gov-tr-18.vercel.app/giris.php,malicious,true,no_ai,success,200,caution,true,false,TP,46,https://vercel.com/login?next=%2Fsso-api%3Furl%3Dhttps%253A%252F%252Ftoki-gov-tr-18.vercel.app%252Fgiris.php%26nonce%3D4da617b605c938c4d6c243609821b08f6b6470f1fe4feaf9dc0bbd9083838893,4.712446,4.709525,0.000197,0.66439,0.236503,3.754092,0.290403,True,False,,True,False,,,46,OPEN_REDIRECT_PARAM|REDIRECT_CROSS_ORIGIN,True,0,,,200,,,,,,,,,,,,
openphish_029,openphish_malicious,OpenPhish,https://www.robiox.com.py/users/475666364108/profile,malicious,true,ai,success,200,caution,true,false,TP,36,https://www.robiox.com.py/users/475666364108/profile,4.070313,4.067584,8.7e-05,1.120567,0.221783,0.477787,2.46857,True,False,,True,False,,,,,True,36,EXTERNAL_LINK_OVERUSE,,200,suspicious,,gpt-4o-mini,819,33,852,,,,,,
openphish_029,openphish_malicious,OpenPhish,https://www.robiox.com.py/users/475666364108/profile,malicious,true,no_ai,success,200,safe,false,false,FN,5,https://www.robiox.com.py/users/475666364108/profile,2.710351,2.706597,0.000198,0.954649,0.230573,0.167837,1.52064,True,False,,True,False,,,,,True,5,EXTERNAL_LINK_OVERUSE,,200,,,,,,,,,,,,
openphish_030,openphish_malicious,OpenPhish,https://gopalx235.github.io/Amazon_clone,malicious,true,ai,success,200,danger,true,true,TP,100,https://gopalx235.github.io/Amazon_clone/,5.404032,5.400676,0.000125,0.280812,0.237947,3.752801,1.366401,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,True,41,LOGO_ALT_IMPERSONATION,,200,suspicious,,gpt-4o-mini,839,35,874,,,,,,
openphish_030,openphish_malicious,OpenPhish,https://gopalx235.github.io/Amazon_clone,malicious,true,no_ai,success,200,danger,true,true,TP,85,https://gopalx235.github.io/Amazon_clone/,1.228465,1.224403,0.000192,0.066466,0.273565,1.125339,0.031967,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,True,10,LOGO_ALT_IMPERSONATION,,200,,,,,,,,,,,,
openphish_031,openphish_malicious,OpenPhish,https://shreeniwasyadav701.github.io/2nd-project,malicious,true,ai,success,200,danger,true,true,TP,100,https://shreeniwasyadav701.github.io/2nd-project/,5.124534,5.119983,0.000149,0.278274,0.240788,3.752114,1.089031,True,False,,True,False,,,80,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE|DGA_LIKE,True,31,,,200,suspicious,,gpt-4o-mini,821,27,848,,,,,,
openphish_031,openphish_malicious,OpenPhish,https://shreeniwasyadav701.github.io/2nd-project,malicious,true,no_ai,success,200,danger,true,true,TP,80,https://shreeniwasyadav701.github.io/2nd-project/,3.845425,3.83984,0.000283,0.066061,0.227533,3.753373,0.01949,True,False,,True,False,,,80,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE|DGA_LIKE,True,0,,,200,,,,,,,,,,,,
openphish_032,openphish_malicious,OpenPhish,https://dicepencilpaper.com/project.php/,malicious,true,ai,success,200,caution,true,false,TP,31,https://dicepencilpaper.com/project.php/,6.087017,6.080641,0.000256,0.608697,0.261628,3.755616,1.715378,True,False,,True,False,,,,,True,31,,,200,suspicious,,gpt-4o-mini,809,30,839,,,,,,
openphish_032,openphish_malicious,OpenPhish,https://dicepencilpaper.com/project.php/,malicious,true,no_ai,success,200,safe,false,false,FN,,https://dicepencilpaper.com/project.php/,4.717736,4.71247,0.000207,0.451732,0.255945,3.756243,0.503812,True,False,,True,False,,,,,True,0,,,200,,,,,,,,,,,,
openphish_033,openphish_malicious,OpenPhish,http://www.dpd-noticp.cyou/com,malicious,true,ai,success,200,danger,true,true,TP,100,http://www.dpd-noticp.cyou/com,0.322597,0.318685,0.000257,0.082126,0.235604,0.23589,,True,True,,True,False,,,,,False,0,FETCH_FAILED,page_unavailable,,,,,,,,,,,,,
openphish_033,openphish_malicious,OpenPhish,http://www.dpd-noticp.cyou/com,malicious,true,no_ai,success,200,danger,true,true,TP,100,http://www.dpd-noticp.cyou/com,0.251694,0.247348,0.000183,0.001845,0.24466,0.244909,,True,True,,True,False,,,,,False,0,FETCH_FAILED,page_unavailable,,,,,,,,,,,,,
