case_id,category,source,url,expected_label,expected_malicious,api_mode,status,http_status,verdict,predicted_positive,predicted_danger,outcome,score,final_url,elapsed_seconds,pipeline_total_seconds,normalize_seconds,unchain_seconds,threat_db_seconds,domain_heuristic_seconds,content_analysis_seconds,gsb_checked,gsb_threat,gsb_error,urlhaus_checked,urlhaus_threat,urlhaus_match_type,urlhaus_error,domain_score,domain_signals,content_fetched,content_score,content_signals,content_error,content_status_code,ai_verdict,ai_error,ai_model,ai_prompt_tokens,ai_completion_tokens,ai_total_tokens,failed_at_stage,failure_error_code,failure_status_code,failure_error,no_verdict_reason,error
openphish_012,openphish_malicious,OpenPhish,http://sslink.one/uo8m0Y?k=108ce071693577f7,malicious,true,db_dependent,success,200,safe,false,false,FN,20,http://sslink.one/uo8m0Y?k=108ce071693577f7,5.515673,5.51159,0.00024,4.001123,0.175589,1.154209,0.354048,True,False,,True,False,,,20,NO_HTTPS,False,0,FETCH_FAILED,unexpected_redirect,301,,,,,,,,,,,,
openphish_011,openphish_malicious,OpenPhish,https://www.roblox.com.ml/users/362771277878/profile,malicious,true,db_dependent,success,200,danger,true,true,TP,91,https://www.roblox.com.ml/users/362771277878/profile,8.646572,8.642206,0.00024,1.78266,0.177046,3.754151,3.10411,True,False,,True,False,,,55,SUSPICIOUS_TLD|BRAND_IN_URL,True,36,EXTERNAL_LINK_OVERUSE,,200,suspicious,,gpt-4o-mini,832,28,860,,,,,,
openphish_014,openphish_malicious,OpenPhish,https://buscarmeuiphone.com/expire/,malicious,true,db_dependent,success,200,danger,true,true,TP,92,https://buscarmeuiphone.com/expire/,3.075247,3.070529,0.000211,0.694953,0.135464,0.510317,1.864531,True,False,,True,False,,,61,BRAND_IN_URL|DGA_LIKE,True,31,,,200,suspicious,,gpt-4o-mini,809,34,843,,,,,,
openphish_015,openphish_malicious,OpenPhish,https://buscarmeuiphone.com/?i=pkakn,malicious,true,db_dependent,success,200,danger,true,true,TP,92,https://buscarmeuiphone.com/expire/,2.761214,2.75624,0.00026,1.251594,0.160123,0.001743,1.343687,True,False,,True,False,,,61,BRAND_IN_URL|DGA_LIKE,True,31,,,200,suspicious,,gpt-4o-mini,809,31,840,,,,,,
openphish_013,openphish_malicious,OpenPhish,https://www.roblox.com.ml/games/126884695634066/Grow-a-Garden?privateServerLinkCode=803082840166890579133236661534,malicious,true,db_dependent,success,200,danger,true,true,TP,86,https://www.roblox.com.ml/games/126884695634066/Grow-a-Garden?privateServerLinkCode=803082840166890579133236661534,7.548436,7.544515,0.000163,1.040762,0.160691,3.752571,2.750443,True,False,,True,False,,,55,SUSPICIOUS_TLD|BRAND_IN_URL,True,31,,,200,suspicious,,gpt-4o-mini,851,28,879,,,,,,
openphish_016,openphish_malicious,OpenPhish,http://raphaelaguilar.matmcc.org/netsource/,malicious,true,db_dependent,success,200,caution,true,false,TP,51,http://raphaelaguilar.matmcc.org/netsource/,5.977546,5.972203,0.000229,0.623227,0.136127,3.75162,1.596581,True,False,,True,False,,,20,NO_HTTPS,True,31,,,200,suspicious,,gpt-4o-mini,707,26,733,,,,,,
openphish_017,openphish_malicious,OpenPhish,https://www.roblox.com.et/games/99001115434148/Fluxo-PVP-LIMITED-EVENT?privateServerLinkCode=19696371439770339491581196338406&game_id=99001115434148&game_name=Fluxo-PVP-LIMITED-EVENT,malicious,true,db_dependent,success,200,caution,true,false,TP,45,https://www.roblox.com.et/games/99001115434148/Fluxo-PVP-LIMITED-EVENT?privateServerLinkCode=19696371439770339491581196338406&game_id=99001115434148&game_name=Fluxo-PVP-LIMITED-EVENT,7.483849,7.478203,0.000249,4.002204,0.14307,0.468297,3.005139,True,False,,True,False,,,30,BRAND_IN_URL,False,15,FETCH_FAILED,timeout,,,,,,,,,,,,,
openphish_019,openphish_malicious,OpenPhish,https://plearnthaipalace.com/~r5g8ldveioxpnxqm/assets/images/images/9/login.php,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://plearnthaipalace.com/~r5g8ldveioxpnxqm/assets/images/images/9/login.php,1.227755,1.222301,0.000271,1.08611,0.134493,0.134915,,True,True,,True,False,,,,,False,0,FETCH_FAILED,page_unavailable,,,,,,,,,,,,,
openphish_018,openphish_malicious,OpenPhish,https://m.365bet441.com/eng/home/index/,malicious,true,db_dependent,success,200,caution,true,false,TP,31,https://m.365bet441.com/eng/home/index/,6.112186,6.107652,0.000231,0.570664,0.138405,3.755659,1.780537,True,False,,True,False,,,,,True,31,SPA_SHELL,,200,suspicious,,gpt-4o-mini,694,28,722,,,,,,
openphish_020,openphish_malicious,OpenPhish,https://pralav00chauhan1.github.io/projectSem2,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://pralav00chauhan1.github.io/projectSem2/,5.031503,5.027091,0.000221,0.298308,0.178659,3.752634,0.97549,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,True,60,LOGO_ALT_IMPERSONATION|EXTERNAL_LINK_OVERUSE,,200,phishing,,gpt-4o-mini,828,28,856,,,,,,
openphish_021,openphish_malicious,OpenPhish,https://www.roblox.com.ml/users/275740312083/profile,malicious,true,db_dependent,success,200,danger,true,true,TP,91,https://www.roblox.com.ml/users/275740312083/profile,5.585708,5.580311,0.000272,1.018324,0.175069,2.095273,2.465809,True,False,,True,False,,,55,SUSPICIOUS_TLD|BRAND_IN_URL,True,36,EXTERNAL_LINK_OVERUSE,,200,suspicious,,gpt-4o-mini,820,28,848,,,,,,
openphish_022,openphish_malicious,OpenPhish,https://arjun-gohil.github.io/amazon-clone,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://arjun-gohil.github.io/amazon-clone/,5.099148,5.095619,0.000186,0.278513,0.168273,3.752166,1.064143,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,True,31,,,200,suspicious,,gpt-4o-mini,804,35,839,,,,,,
openphish_023,openphish_malicious,OpenPhish,https://www.matamak-sex-logi.godaddysites.com/,malicious,true,db_dependent,success,200,danger,true,true,TP,75,https://www.matamak-sex-logi.godaddysites.com/,7.308885,7.304087,0.000295,3.550074,0.138016,3.752749,,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,False,0,FETCH_FAILED,page_unavailable,,,,,,,,,,,,,
openphish_024,openphish_malicious,OpenPhish,http://cashappp.cn/,malicious,true,db_dependent,failed,200,,false,false,ERROR,,https://cashappp.cn/,5.002929,4.997817,0.000266,1.243563,0.182998,3.753246,,,,,,,,,,,,,,,,,,,,,,unchain,PAGE_UNAVAILABLE,501,대상 서버 오류로 페이지를 확인할 수 없습니다.,NO_VERDICT_PAGE_UNAVAILABLE,대상 서버 오류로 페이지를 확인할 수 없습니다.
openphish_025,openphish_malicious,OpenPhish,https://wwwmaxski.top/4G,malicious,true,db_dependent,success,200,caution,true,false,TP,56,https://wwwmaxski.top/4G,6.424513,6.420842,0.000208,0.720477,0.145829,3.75695,1.942727,True,False,,True,False,,,25,SUSPICIOUS_TLD,True,31,SPA_SHELL,,200,suspicious,,gpt-4o-mini,713,27,740,,,,,,
openphish_026,openphish_malicious,OpenPhish,https://q8f1c8d4a6e23f9c5d1a7b0e4c8f6291.57e7egs.com/,malicious,true,db_dependent,success,200,caution,true,false,TP,45,https://q8f1c8d4a6e23f9c5d1a7b0e4c8f6291.57e7egs.com/,6.795687,6.791445,0.000207,1.159698,0.163111,3.756564,1.87432,True,False,,True,False,,,,,True,45,,,200,phishing,,gpt-4o-mini,819,28,847,,,,,,
openphish_028,openphish_malicious,OpenPhish,https://joshi7890-creator.github.io/amazonclone/,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://joshi7890-creator.github.io/amazonclone/,5.119455,5.114464,0.000225,0.271784,0.541215,3.753435,1.088382,True,False,,True,False,,,80,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE|DGA_LIKE,True,31,,,200,suspicious,,gpt-4o-mini,810,25,835,,,,,,
openphish_029,openphish_malicious,OpenPhish,https://itskelvinking1-cell.github.io/,malicious,true,db_dependent,success,200,danger,true,true,TP,75,https://itskelvinking1-cell.github.io/,0.905559,0.900247,0.000244,0.217093,0.146838,0.682238,,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,False,0,FETCH_FAILED,page_unavailable,404,,,,,,,,,,,,
openphish_027,openphish_malicious,OpenPhish,https://www.site-yrcwyxkr5.godaddysites.com/,malicious,true,db_dependent,success,200,danger,true,true,TP,80,https://www.site-yrcwyxkr5.godaddysites.com/,7.253550,7.249709,0.000224,3.495644,0.188404,3.752844,,True,False,,True,False,,,80,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE|DGA_LIKE,False,0,FETCH_FAILED,page_unavailable,,,,,,,,,,,,,
openphish_030,openphish_malicious,OpenPhish,https://muskan350.github.io/Netflix_Clone/,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://muskan350.github.io/Netflix_Clone/,1.762104,1.756606,0.000258,0.244347,0.161722,0.317084,1.194278,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,True,31,,,200,suspicious,,gpt-4o-mini,828,33,861,,,,,,
openphish_031,openphish_malicious,OpenPhish,http://invited-for-bluefree.surge.sh/,malicious,true,db_dependent,success,200,danger,true,true,TP,80,http://invited-for-bluefree.surge.sh/,2.183604,2.179766,0.000205,1.044197,1.134756,0.881385,,True,False,,True,False,,,80,NO_HTTPS|HYPHEN_OVERUSE|HOSTING_PLATFORM|DGA_LIKE,False,0,FETCH_FAILED,page_unavailable,451,,,,,,,,,,,,
openphish_032,openphish_malicious,OpenPhish,http://masukglobalkarir.com/,malicious,true,db_dependent,success,200,caution,true,false,TP,31,https://masukglobalkarir.com/,6.855524,6.850361,0.00022,1.946984,0.200491,3.494503,1.407944,True,False,,True,False,,,,,True,31,SPA_SHELL,,200,suspicious,,gpt-4o-mini,696,31,727,,,,,,
openphish_033,openphish_malicious,OpenPhish,https://s4w.in/www-roblox-com-users-481239458123-profile,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://www.roblox.com.ml/users/275740312083/profile,6.058348,6.053497,0.000215,3.386561,0.171234,0.001822,2.494914,True,False,,True,False,,,70,SUSPICIOUS_TLD|BRAND_IN_URL|REDIRECT_CROSS_ORIGIN,True,50,EXTERNAL_LINK_OVERUSE,,200,phishing,,gpt-4o-mini,828,31,859,,,,,,
openphish_035,openphish_malicious,OpenPhish,https://nt5jc-uowkl9-amo9e7-shr-6ry.pages.dev/,malicious,true,db_dependent,success,200,danger,true,true,TP,71,https://nt5jc-uowkl9-amo9e7-shr-6ry.pages.dev/,3.847115,3.842992,0.000158,0.090715,0.150062,3.751691,,True,False,,True,False,,,71,HYPHEN_OVERUSE|HOSTING_PLATFORM|DGA_LIKE,False,0,FETCH_FAILED,page_unavailable,403,,,,,,,,,,,,
openphish_036,openphish_malicious,OpenPhish,https://nt5jc-uowkl9-amo9e7-shr-6ry.pages.dev/welcome_aboard?welcome=1310386448984550,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://nt5jc-uowkl9-amo9e7-shr-6ry.pages.dev/welcome_aboard?welcome=1310386448984550,5.163792,5.159408,0.000224,0.086821,0.174353,3.752042,1.319882,True,False,,True,False,,,71,HYPHEN_OVERUSE|HOSTING_PLATFORM|DGA_LIKE,True,31,SPA_SHELL,,200,suspicious,,gpt-4o-mini,753,28,781,,,,,,
openphish_034,openphish_malicious,OpenPhish,https://www.roblox.com.mu/users/8699842275/profile,malicious,true,db_dependent,success,200,caution,true,false,TP,45,https://www.roblox.com.mu/users/8699842275/profile,15.761795,15.75607,0.000233,4.001084,0.157804,3.75212,8.001185,True,False,,True,False,,,30,BRAND_IN_URL,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_037,openphish_malicious,OpenPhish,https://t-mobile.msptag.top/pay/_frame/a_shop.html,malicious,true,db_dependent,success,200,safe,false,false,FN,15,https://t-mobile.msptag.top/pay/_frame/a_shop.html,17.011340,17.007234,0.000249,4.001077,5.000978,3.755929,8.001739,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_038,openphish_malicious,OpenPhish,http://alert-navyfederal.web.app/account/activity/transaction/transaction_id=WyjzaGlub2J1Lmta57ecd?i=e005a4,malicious,true,db_dependent,success,200,safe,false,false,FN,,http://alert-navyfederal.web.app/account/activity/transaction/transaction_id=WyjzaGlub2J1Lmta57ecd?i=e005a4,14.681336,14.67744,0.000279,4.001178,5.000773,3.753319,5.672879,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,0,FETCH_FAILED,unexpected_redirect,301,,,,,,,,,,,,
openphish_040,openphish_malicious,OpenPhish,http://deft-melomakarona-39ea10.netlify.app/,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://deft-melomakarona-39ea10.netlify.app/,1.212075,1.207476,0.000201,1.019696,0.186346,0.186612,2.9e-05,True,True,,True,False,,,,,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
openphish_039,openphish_malicious,OpenPhish,http://biomederp.com/adm/adt/embed?url=ahr0chm6ly9iaw9tzwrlcnauy29tl2fkbs9hzhqvl2nhy2hll0fubgh5a2zwzmpiall4eha/,malicious,true,db_dependent,success,200,danger,true,true,TP,100,http://biomederp.com/adm/adt/embed?url=ahr0chm6ly9iaw9tzwrlcnauy29tl2fkbs9hzhqvl2nhy2hll0fubgh5a2zwzmpiall4eha/,10.189335,10.183514,0.000277,4.000348,0.532953,3.758027,2.423567,True,False,,True,False,,,80,NO_HTTPS|OPEN_REDIRECT_PARAM|BRAND_IN_URL,True,31,,,200,suspicious,,gpt-4o-mini,1124,34,1158,,,,,,
openphish_041,openphish_malicious,OpenPhish,http://reelotv.netlify.app/,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://reelotv.netlify.app/,5.615140,5.611442,0.000198,0.507301,0.149266,3.752639,1.350746,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,True,31,SPA_SHELL,,200,suspicious,,gpt-4o-mini,710,31,741,,,,,,
openphish_042,openphish_malicious,OpenPhish,http://www.hoteljessica.com.co/,malicious,true,db_dependent,success,200,caution,true,false,TP,31,https://easylocker.com.co/,6.602989,6.598006,0.000205,3.0322,0.149245,0.485294,3.079789,True,False,,True,False,,,,,True,31,,,200,suspicious,,gpt-4o-mini,948,32,980,,,,,,
openphish_043,openphish_malicious,OpenPhish,http://hklogin.uat.mizuhoscfglobal.com/,malicious,true,db_dependent,success,200,danger,true,true,TP,87,https://hklogin.uat.mizuhoscfglobal.com/oauth2/authorize?response_type=code&client_id=bca4f495-a205-4cb4-8b0a-07f4d88a7584&scope=openid%20email%20profile&state=919bAnq_MPe0qJtbObrCUWgbNIlzOhrpJQbSVYqxUlY%3D&redirect_uri=https://hk.uat.mizuhoscfglobal.com/scf/login/oauth2/code/fusionauth&nonce=7aEvmUf8epax77TdSde-Ir3imPhMtXe0pw-ynZBlxPc,9.015590,9.011447,0.000225,3.524311,0.143141,3.75372,1.732566,True,False,,True,False,,,51,SENSITIVE_PATH|DGA_LIKE,True,36,EXTERNAL_LINK_OVERUSE,,200,suspicious,,gpt-4o-mini,1233,25,1258,,,,,,
openphish_045,openphish_malicious,OpenPhish,http://868542.com/,malicious,true,db_dependent,failed,200,,false,false,ERROR,,https://868542.com/,7.319460,7.314622,0.000227,0.555529,0.167982,3.754653,3.003383,,,,,,,,,,,,,,,,,,,,,content_analysis,PAGE_UNAVAILABLE,,페이지 응답 시간이 초과되었습니다.,NO_VERDICT_PAGE_UNAVAILABLE,페이지 응답 시간이 초과되었습니다.
openphish_044,openphish_malicious,OpenPhish,http://www.roblox.et/communities/8372247911/hangout,malicious,true,db_dependent,success,200,caution,true,false,TP,35,http://www.roblox.et/communities/8372247911/hangout,12.902582,12.897704,0.000217,4.001529,0.147408,0.892123,8.001174,True,False,,True,False,,,20,NO_HTTPS,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_046,openphish_malicious,OpenPhish,http://estudiocils.com.ar/1981981981555antai/embed?url=ahr0chm6ly9lc3r1zglvy2lscy5jb20uyxivmtk4mtk4mtk4mtu1nwfudgfply9jywnozs9gvg5eeglvakpprg5wak13pw,malicious,true,db_dependent,success,200,safe,false,false,FN,15,http://estudiocils.com.ar/1981981981555antai/embed?url=ahr0chm6ly9lc3r1zglvy2lscy5jb20uyxivmtk4mtk4mtk4mtu1nwfudgfply9jywnozs9gvg5eeglvakpprg5wak13pw,17.010049,17.005198,0.00027,3.999454,5.000765,3.751973,8.000677,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_047,openphish_malicious,OpenPhish,https://avanteshipping.com/-/esk/,malicious,true,db_dependent,success,200,safe,false,false,FN,15,https://avanteshipping.com/-/esk/,17.013187,17.007847,0.000208,4.001272,5.001821,3.75276,8.000515,False,False,pipeline_timeout,False,False,,pipeline_timeout,,,False,15,FETCH_FAILED,pipeline_timeout,,,,,,,,,,,,,
openphish_049,openphish_malicious,OpenPhish,https://humorous-zebra-189284.framer.app/,malicious,true,db_dependent,failed,200,,false,false,ERROR,,https://humorous-zebra-189284.framer.app/,2.198161,2.193899,0.000225,0.860135,0.158778,1.333058,,,,,,,,,,,,,,,,,,,,,,unchain,PAGE_UNAVAILABLE,404,페이지를 찾을 수 없습니다.,NO_VERDICT_PAGE_UNAVAILABLE,페이지를 찾을 수 없습니다.
openphish_048,openphish_malicious,OpenPhish,http://waud-ehhhh4bwhxc6dth3.z03.azurefd.net/,malicious,true,db_dependent,success,200,danger,true,true,TP,85,https://waud-ehhhh4bwhxc6dth3.z03.azurefd.net/,7.112972,7.109082,0.000254,3.872553,0.303023,1.242305,1.993112,True,False,,True,False,,,30,BRAND_IN_URL,True,55,LOGO_ALT_IMPERSONATION,,200,phishing,,gpt-4o-mini,865,28,893,,,,,,
openphish_050,openphish_malicious,OpenPhish,https://click-hostopoint-ch-redirect4624571.blogspot.com/,malicious,true,db_dependent,success,200,safe,false,false,FN,5,https://click-hostopoint-ch-redirect4624571.blogspot.com/,4.332728,4.327166,0.000218,0.840049,0.152433,1.311113,2.175216,True,False,,True,False,,,,,True,5,EXTERNAL_LINK_OVERUSE,,200,benign,,gpt-4o-mini,813,29,842,,,,,,
openphish_051,openphish_malicious,OpenPhish,https://portal--trezr-suite.typedream.app/,malicious,true,db_dependent,success,200,caution,true,false,TP,51,https://portal--trezr-suite.typedream.app/,4.684023,4.678582,0.000233,1.006473,0.137999,0.605347,3.065937,True,False,,True,False,,,20,SENSITIVE_PATH,True,31,SPA_SHELL,,200,suspicious,,gpt-4o-mini,714,38,752,,,,,,
openphish_052,openphish_malicious,OpenPhish,https://wwwmaxlsc.xyz/4G,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://wwwmaxlsc.xyz/4G,3.869104,3.863479,0.000251,0.57803,0.172436,1.888119,1.396572,True,False,,True,False,,,80,SUSPICIOUS_TLD|DGA_LIKE|NEW_DOMAIN,True,31,SPA_SHELL,,200,suspicious,,gpt-4o-mini,724,32,756,,,,,,
openphish_054,openphish_malicious,OpenPhish,http://teach.laitiaozhan.com/,malicious,true,db_dependent,failed,200,,false,false,ERROR,,http://teach.laitiaozhan.com/,1.494576,1.489317,0.000254,0.096139,0.150255,1.391897,,,,,,,,,,,,,,,,,,,,,,unchain,PAGE_UNAVAILABLE,,도메인 주소를 확인할 수 없습니다.,NO_VERDICT_PAGE_UNAVAILABLE,도메인 주소를 확인할 수 없습니다.
openphish_053,openphish_malicious,OpenPhish,https://neha-0858.github.io/final-first-year-project,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://neha-0858.github.io/final-first-year-project/,2.647667,2.642545,0.000247,0.276149,0.175549,1.017289,1.348169,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,True,31,,,200,suspicious,,gpt-4o-mini,803,27,830,,,,,,
openphish_056,openphish_malicious,OpenPhish,https://shiwang11.github.io/AMAZON.github.io,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://shiwang11.github.io/AMAZON.github.io/,1.774840,1.771444,0.000209,0.43506,0.182628,0.335152,1.000484,True,False,,True,False,,,75,HOSTING_PLATFORM|BRAND_IN_URL|FREE_HOSTING_LURE,True,31,,,200,suspicious,,gpt-4o-mini,801,31,832,,,,,,
openphish_055,openphish_malicious,OpenPhish,https://tu-dresden-oabvf.4webshare.com/ephyvpwbjdomh455cmixmjgr6g2gbjdcr6mcfc62wcycgt/?FEdzyN,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://tu-dresden-oabvf.4webshare.com/ephyvpwbjdomh455cmixmjgr6g2gbjdcr6mcfc62wcycgt/?FEdzyN,3.607897,3.602277,0.000377,0.945921,0.176195,0.496887,2.158576,True,False,,True,False,,,,,True,100,BRAND_IMPERSONATION_FORM|LOGO_ALT_IMPERSONATION|EXTERNAL_LINK_OVERUSE,,200,phishing,,gpt-4o-mini,876,25,901,,,,,,
openphish_057,openphish_malicious,OpenPhish,https://yaffa48-stg.nadqa.nadsoft.co/wp-content/vvsy/global/cny/GlobalSources/?email=elar@e5e71c7255ac94e64615cf46719517b05417.net,malicious,true,db_dependent,failed,200,,false,false,ERROR,,https://yaffa48-stg.nadqa.nadsoft.co/wp-content/vvsy/global/cny/GlobalSources/?email=elar@e5e71c7255ac94e64615cf46719517b05417.net,1.843221,1.837917,0.00025,0.913202,0.142993,0.923354,,,,,,,,,,,,,,,,,,,,,,unchain,PAGE_UNAVAILABLE,503,대상 서버 오류로 페이지를 확인할 수 없습니다.,NO_VERDICT_PAGE_UNAVAILABLE,대상 서버 오류로 페이지를 확인할 수 없습니다.
openphish_059,openphish_malicious,OpenPhish,https://www.caierba.it/tmp/2af07bc1-c285-4062-aa86-5848cc36794b/larpackit/,malicious,true,db_dependent,success,200,danger,true,true,TP,100,https://www.caierba.it/tmp/2af07bc1-c285-4062-aa86-5848cc36794b/larpackit/,1.385524,1.380508,0.000257,1.240571,0.13828,0.138693,8.2e-05,True,True,,True,False,,,,,False,0,SKIPPED_ALREADY_DANGER,skipped_already_danger,,,,,,,,,,,,,
